id_cust,status_cust,jml_anggota_keluarga,usia,jml_purchases,recency,jml_kunjungan_web,tingkat_pendidikan,response,pendapatan,jml_spendings,jml_anak,complain,tanggal_join,jml_campaigns
1891,Single,1,37.0,20,12,2,Postgraduate,1,Rp 472734000,1754,0,0,2012-08-08,0
2570,Taken,3,49.0,35,35,8,Graduate,1,Rp 339204000,815,1,0,2013-07-23,2
9256,Single,2,46.0,35,5,6,Graduate,0,Rp 350100000,1001,1,0,2013-04-01,0
295,Single,1,28.0,25,77,1,Graduate,0,Rp 487302000,1157,0,0,2013-07-19,0
7397,Single,2,66.0,28,45,7,Graduate,0,Rp 294540000,688,1,0,2013-07-19,0
6349,Single,1,30.0,27,71,5,Postgraduate,0,Rp 370722000,1319,0,0,2013-06-07,0
10790,Taken,3,32.0,5,40,8,Postgraduate,0,Rp 109014000,21,1,0,2013-02-19,0
10398,Single,2,36.0,5,82,7,Undergraduate,0,Rp 146016000,31,1,0,2012-08-27,0
2431,Taken,2,27.0,8,70,8,Graduate,0,Rp 109332000,67,0,0,2012-12-31,0
550,Single,2,65.0,24,87,2,Graduate,0,Rp 374010000,708,1,0,2013-05-23,0
1890,Taken,4,46.0,5,95,7,Undergraduate,0,Rp 252198000,25,2,0,2012-09-19,0
10742,Taken,2,34.0,15,72,1,Postgraduate,0,Rp 519480000,746,0,0,2013-02-27,1
10356,Single,3,60.0,6,5,7,Postgraduate,0,Rp 248622000,32,2,0,2012-09-22,0
4676,Single,3,66.0,34,86,5,Postgraduate,0,Rp 442230000,1695,2,0,2014-05-03,0
8852,Taken,3,41.0,36,80,6,Graduate,0,Rp 366384000,1080,1,0,2012-08-31,0
3565,Taken,4,62.0,12,62,7,Postgraduate,0,Rp 230712000,72,2,0,2014-03-30,0
5294,Single,2,28.0,13,49,7,Graduate,0,Rp 110148000,57,1,0,2013-11-20,0
1958,Taken,3,44.0,33,85,5,Postgraduate,0,Rp 330072000,660,1,0,2014-03-21,0
7349,Taken,3,44.0,14,7,8,Undergraduate,1,Rp 58332000,103,1,0,2012-02-10,0
8799,Taken,3,33.0,14,6,7,Postgraduate,0,Rp 229050000,153,1,0,2013-09-23,0
1351,Taken,3,61.0,39,25,6,Postgraduate,0,Rp 351936000,1220,1,0,2012-09-20,1
1045,Taken,3,52.0,18,55,7,Graduate,0,Rp 312702000,279,1,0,2012-08-16,0
7732,Taken,3,39.0,27,81,5,Graduate,0,Rp 388878000,745,1,0,2014-02-01,0
8070,Taken,3,44.0,15,98,3,Postgraduate,0,Rp 325332000,264,1,0,2014-01-03,0
477,Taken,2,31.0,26,31,1,Graduate,1,Rp 501072000,2157,0,0,2014-06-17,4
7832,Taken,3,58.0,31,30,4,Postgraduate,1,Rp 465120000,1526,1,0,2013-08-28,3
2202,Taken,3,39.0,7,98,5,Graduate,0,Rp 246924000,69,1,0,2013-09-04,0
7396,Taken,2,51.0,31,92,3,Graduate,0,Rp 482388000,1597,0,0,2012-10-11,1
4055,Single,2,25.0,11,41,6,Undergraduate,0,Rp 112476000,64,1,0,2014-05-29,0
10340,Taken,3,33.0,24,68,8,Graduate,0,Rp 211176000,497,1,0,2012-11-13,0
10091,Single,2,61.0,23,78,5,Graduate,0,Rp 361380000,1067,1,0,2013-05-20,0
7629,Taken,4,40.0,9,46,7,Graduate,0,Rp 132648000,31,2,0,2014-08-05,0
10640,Taken,4,43.0,18,71,7,Graduate,0,Rp 266352000,211,2,0,2013-05-09,0
3498,Taken,3,41.0,32,6,6,Postgraduate,1,Rp 332544000,877,1,0,2012-11-25,2
6742,Taken,3,38.0,5,82,8,Graduate,0,Rp 106128000,11,1,1,2013-01-13,0
1172,Taken,2,34.0,32,71,3,Postgraduate,1,Rp 554946000,2034,0,0,2013-01-05,2
569,Single,1,26.0,24,32,2,Graduate,1,Rp 541638000,1991,0,0,2013-12-14,2
4686,Single,1,55.0,30,28,2,Postgraduate,0,Rp 495426000,1686,0,0,2014-02-04,1
1381,Single,2,35.0,23,20,8,Postgraduate,1,Rp 231078000,324,1,0,2014-01-28,0
2634,Single,2,38.0,11,10,6,Postgraduate,1,Rp 99918000,69,1,0,2014-04-18,0
10905,Taken,4,62.0,20,7,8,Graduate,1,Rp 255516000,252,2,0,2012-10-29,0
1744,Single,2,52.0,6,67,6,Undergraduate,0,Rp 141174000,54,1,0,2013-07-01,0
1000,Taken,4,56.0,36,48,5,Postgraduate,0,Rp 449286000,964,2,0,2013-08-03,0
3828,Taken,3,66.0,35,61,4,Graduate,0,Rp 426642000,1327,1,0,2013-02-17,0
8605,Taken,4,53.0,9,36,6,Postgraduate,0,Rp 281460000,68,2,0,2014-03-23,0
10304,Taken,2,58.0,6,77,8,Graduate,0,Rp 112140000,60,0,0,2012-12-28,0
4351,Single,3,62.0,6,90,7,Graduate,0,Rp 223464000,55,2,0,2013-04-27,2
10129,Taken,2,51.0,24,35,1,Graduate,0,Rp 494562000,1456,0,0,2014-12-03,1
2499,Single,2,59.0,23,38,4,Undergraduate,0,Rp 452052000,563,1,0,2013-06-05,0
10092,Single,2,63.0,33,46,5,Graduate,0,Rp 420264000,1504,1,0,2013-02-18,0
7500,Single,3,50.0,27,33,6,Graduate,0,Rp 474876000,564,2,0,2014-04-24,0
5796,Taken,2,54.0,27,70,1,Graduate,0,Rp 464622000,1125,0,0,2013-11-26,1
10556,Taken,3,58.0,23,51,7,Graduate,0,Rp 329904000,358,1,0,2014-05-24,0
1064,Taken,3,46.0,6,18,8,Postgraduate,0,Rp 254418000,42,1,0,2013-11-12,0
48,Taken,3,53.0,14,97,6,Graduate,0,Rp 334566000,184,1,0,2014-04-24,1
7610,Taken,3,34.0,25,32,8,Graduate,0,Rp 223752000,460,1,0,2013-04-18,0
263,Single,1,72.0,11,9,8,Postgraduate,1,Rp 273456000,145,0,0,2014-05-28,0
10814,Taken,2,70.0,31,6,4,Graduate,1,Rp 421926000,1376,0,0,2013-01-16,0
9710,Single,2,48.0,34,80,8,Postgraduate,0,Rp 348516000,792,1,0,2013-01-20,0
9292,Taken,2,65.0,27,74,2,Graduate,0,Rp 490770000,1382,0,0,2012-10-26,0
10250,Taken,2,70.0,5,49,7,Undergraduate,0,Rp 170334000,28,0,0,2012-11-20,0
7881,Taken,2,71.0,30,21,2,Postgraduate,0,Rp 401010000,1033,0,0,2013-09-28,0
5847,Single,2,48.0,30,95,5,Graduate,0,Rp 419406000,882,1,0,2013-05-29,0
737,Taken,2,68.0,19,56,2,Postgraduate,0,Rp 482160000,2231,0,0,2013-03-03,2
3571,Taken,3,56.0,27,48,6,Postgraduate,1,Rp 380052000,1101,1,0,2012-10-16,1
7807,Taken,3,43.0,21,26,6,Graduate,0,Rp 269934000,369,1,0,2012-12-09,0
3878,Single,2,37.0,6,3,7,Undergraduate,0,Rp 191154000,48,1,0,2014-02-27,0
5092,Single,2,68.0,26,39,8,Postgraduate,1,Rp 309414000,467,1,0,2013-12-02,1
2154,Single,3,46.0,10,33,7,Graduate,0,Rp 182232000,44,2,0,2012-12-25,0
5394,Single,3,38.0,11,42,3,Undergraduate,0,Rp 96084000,38,2,0,2013-03-17,0
3798,Taken,4,49.0,11,80,6,Graduate,0,Rp 246720000,81,2,0,2013-06-11,0
3524,Single,2,46.0,15,9,9,Postgraduate,1,Rp 238578000,167,1,0,2013-04-08,0
5247,Taken,4,62.0,8,52,4,Postgraduate,0,Rp 232350000,45,2,0,2014-10-05,0
5883,Taken,3,45.0,28,78,5,Graduate,0,Rp 467886000,664,1,0,2013-05-26,0
2118,Taken,3,53.0,27,68,4,Undergraduate,0,Rp 377430000,622,1,0,2013-10-09,0
8812,Single,2,38.0,9,45,7,Undergraduate,0,Rp 81198000,48,1,0,2013-10-03,0
6616,Taken,3,42.0,19,47,2,Graduate,0,Rp 356886000,461,1,0,2013-10-23,0
2797,Taken,3,40.0,35,34,5,Graduate,0,Rp 432702000,1073,1,0,2013-08-20,0
4328,Taken,3,31.0,10,81,6,Undergraduate,0,Rp 131730000,55,1,0,2013-07-09,0
9167,Taken,3,61.0,35,72,6,Graduate,0,Rp 402786000,976,1,0,2013-03-26,0
10560,Single,2,37.0,6,23,5,Postgraduate,0,Rp 220812000,20,1,0,2014-06-16,0
2631,Taken,2,35.0,19,29,1,Graduate,0,Rp 431118000,1149,0,0,2013-08-05,0
8312,Taken,2,56.0,8,80,6,Undergraduate,0,Rp 169494000,43,0,0,2014-06-15,0
5534,Taken,3,42.0,13,30,7,Postgraduate,0,Rp 286848000,224,1,0,2013-10-20,2
5093,Single,2,43.0,12,15,9,Postgraduate,1,Rp 153054000,101,1,0,2012-09-18,0
7592,Taken,2,71.0,14,86,6,Postgraduate,0,Rp 306072000,209,0,0,2013-04-18,0
8895,Single,1,32.0,24,68,2,Graduate,0,Rp 423576000,968,0,0,2012-05-10,0
8584,Taken,2,65.0,19,54,0,Postgraduate,0,Rp 512586000,1165,0,0,2013-08-06,0
2694,Taken,3,50.0,6,44,6,Graduate,0,Rp 255984000,24,1,0,2014-03-18,0
8910,Taken,4,62.0,20,7,8,Graduate,1,Rp 255516000,252,2,0,2012-10-29,0
7433,Single,2,32.0,15,87,8,Graduate,0,Rp 178560000,165,1,0,2012-08-29,0
164,Taken,2,40.0,18,59,8,Postgraduate,0,Rp 173838000,269,0,0,2012-10-13,0
10477,Taken,3,44.0,10,16,7,Postgraduate,0,Rp 236610000,102,1,0,2013-06-08,0
2681,Taken,2,33.0,21,1,1,Undergraduate,0,Rp 392220000,461,0,0,2013-01-08,0
5150,Single,2,38.0,9,64,6,Undergraduate,0,Rp 121164000,47,1,0,2012-12-17,0
5283,Single,3,41.0,12,72,5,Postgraduate,0,Rp 254838000,144,2,0,2014-02-17,0
9645,Taken,2,49.0,33,98,6,Graduate,0,Rp 387540000,1338,0,0,2012-10-14,0
10678,Taken,3,58.0,36,91,7,Graduate,0,Rp 427392000,917,1,0,2013-11-28,0
7261,Taken,4,46.0,22,8,8,Graduate,1,Rp 207600000,318,2,0,2013-01-01,0
9648,Single,3,50.0,19,20,8,Graduate,0,Rp 281424000,253,2,0,2012-03-11,0
2870,Taken,3,44.0,26,6,6,Graduate,0,Rp 294564000,502,1,0,2012-09-21,0
8008,Taken,3,34.0,9,54,6,Graduate,0,Rp 216450000,119,1,0,2013-09-12,0
1513,Taken,4,38.0,31,72,8,Undergraduate,0,Rp 365034000,1250,2,0,2012-08-28,0
6173,Taken,3,38.0,30,46,3,Graduate,0,Rp 463788000,969,1,0,2013-02-11,0
1419,Taken,4,67.0,11,11,5,Graduate,0,Rp 204156000,76,2,0,2013-05-08,0
9150,Single,3,54.0,8,21,4,Postgraduate,0,Rp 293508000,62,2,0,2014-12-04,0
7960,Taken,2,55.0,29,89,1,Undergraduate,0,Rp 492732000,1382,0,0,2013-08-15,1
1250,Single,2,41.0,9,82,6,Graduate,0,Rp 226182000,84,1,0,2014-07-02,0
9905,Taken,4,65.0,17,69,6,Graduate,0,Rp 204444000,255,2,0,2013-07-13,2
10691,Taken,4,57.0,6,55,6,Postgraduate,0,Rp 171120000,43,2,0,2013-06-14,0
7002,Single,2,62.0,17,13,3,Graduate,0,Rp 375210000,398,1,0,2013-03-10,0
2952,Single,2,40.0,11,80,6,Postgraduate,0,Rp 217638000,76,1,0,2014-04-16,0
8439,Taken,4,53.0,21,97,4,Graduate,0,Rp 380424000,902,2,0,2014-06-06,0
762,Taken,3,36.0,28,27,4,Undergraduate,0,Rp 454644000,823,1,0,2014-02-05,0
2831,Taken,3,41.0,33,99,3,Graduate,0,Rp 470496000,1179,1,0,2014-06-27,0
6977,Taken,3,43.0,39,87,6,Graduate,0,Rp 454212000,1921,1,0,2012-10-14,1
6289,Taken,4,66.0,13,85,5,Postgraduate,0,Rp 356310000,185,2,0,2013-04-28,0
4168,Single,3,51.0,28,30,7,Graduate,1,Rp 222420000,433,2,0,2013-03-20,0
8397,Taken,4,66.0,7,82,7,Graduate,0,Rp 268134000,34,2,0,2014-10-01,2
9284,Taken,3,59.0,32,21,5,Graduate,0,Rp 323862000,907,1,0,2013-08-06,0
6237,Single,3,51.0,48,92,0,Postgraduate,0,Rp 42864000,416,2,0,2013-07-12,0
3130,Single,3,53.0,12,95,5,Graduate,0,Rp 112206000,44,2,0,2013-04-06,0
1619,Taken,2,61.0,21,2,1,Graduate,1,Rp 542214000,1588,0,0,2014-04-28,0
1990,Single,1,43.0,20,74,3,Postgraduate,0,Rp 378954000,1797,0,0,2012-05-11,2
5513,Taken,4,51.0,7,49,8,Graduate,0,Rp 226548000,40,2,0,2012-04-10,0
269,Single,2,54.0,25,71,9,Postgraduate,0,Rp 280542000,1143,1,0,2012-11-16,0
8093,Taken,2,48.0,18,72,1,Postgraduate,0,Rp 478404000,914,0,0,2014-06-28,0
10513,Taken,2,25.0,14,68,7,Graduate,0,Rp 379242000,1502,0,0,2013-01-20,0
10177,Single,2,63.0,25,4,2,Graduate,0,Rp 432426000,1338,1,0,2013-02-14,0
2549,Taken,3,34.0,6,80,9,Postgraduate,0,Rp 131040000,27,1,0,2013-07-21,0
5782,Taken,3,35.0,31,15,5,Undergraduate,0,Rp 351492000,763,1,0,2013-09-28,1
10057,Single,1,66.0,27,70,7,Graduate,1,Rp 433692000,1331,0,0,2013-07-19,0
10307,Taken,4,61.0,25,91,5,Graduate,0,Rp 302322000,525,2,0,2013-08-31,0
8566,Taken,4,56.0,5,10,7,Postgraduate,0,Rp 195498000,9,2,0,2014-06-15,0
2415,Taken,3,55.0,21,99,4,Graduate,0,Rp 375408000,953,1,0,2014-07-04,0
5684,Single,3,46.0,9,25,7,Postgraduate,0,Rp 267810000,68,2,0,2013-11-10,0
8334,Single,3,46.0,12,34,6,Postgraduate,0,Rp 199896000,131,2,0,2013-04-10,0
9166,Taken,3,49.0,27,57,2,Graduate,0,Rp 383802000,882,1,0,2013-09-08,0
1440,Taken,2,39.0,34,84,7,Undergraduate,0,Rp 315078000,1149,0,0,2012-04-09,0
78,Taken,3,48.0,6,51,8,Graduate,0,Rp 151758000,37,1,0,2013-09-15,0
5441,Single,2,52.0,20,97,5,Postgraduate,0,Rp 324666000,388,1,0,2013-08-25,0
5302,Taken,2,31.0,20,13,2,Graduate,1,Rp 470364000,1428,0,0,2013-02-15,0
4687,Taken,2,59.0,27,92,1,Postgraduate,0,Rp 484434000,1633,0,0,2013-05-23,0
1087,Taken,3,42.0,14,30,9,Postgraduate,1,Rp 136014000,173,1,0,2013-05-22,0
6859,Single,2,30.0,13,30,9,Graduate,0,Rp 175416000,99,1,0,2013-08-10,0
9860,Taken,3,58.0,16,11,7,Graduate,0,Rp 269466000,215,1,0,2013-03-15,0
7129,Taken,3,55.0,37,72,6,Postgraduate,0,Rp 328158000,929,1,0,2013-02-17,0
5866,Taken,3,43.0,16,39,7,Graduate,0,Rp 289116000,219,1,0,2014-03-20,0
10521,Taken,4,40.0,14,0,4,Graduate,1,Rp 328854000,174,2,0,2013-11-09,0
7393,Taken,4,39.0,11,15,5,Graduate,0,Rp 249480000,92,2,0,2012-10-12,0
7849,Taken,2,47.0,27,12,1,Postgraduate,0,Rp 482016000,1052,0,0,2013-09-09,0
332,Taken,3,60.0,18,56,6,Graduate,0,Rp 286458000,275,1,0,2013-03-22,1
9847,Taken,3,62.0,23,39,6,Undergraduate,0,Rp 377832000,587,1,0,2012-03-08,0
531,Single,2,63.0,41,55,6,Postgraduate,1,Rp 343998000,1662,1,0,2012-09-22,0
9576,Taken,3,35.0,15,60,9,Postgraduate,0,Rp 193878000,159,1,0,2013-11-02,0
6906,Single,1,64.0,21,73,2,Postgraduate,1,Rp 509718000,1024,0,0,2013-03-06,2
7419,Single,2,49.0,9,90,6,Postgraduate,0,Rp 162426000,35,1,0,2014-04-23,0
3170,Taken,2,60.0,19,86,2,Postgraduate,0,Rp 408888000,1042,0,0,2013-08-31,0
8527,Taken,4,52.0,25,37,7,Postgraduate,0,Rp 394410000,395,2,0,2013-07-12,0
7872,Taken,2,42.0,29,7,5,Postgraduate,1,Rp 521016000,557,0,0,2012-12-09,3
9931,Taken,4,54.0,15,29,19,Postgraduate,0,Rp 24138000,9,2,0,2014-06-23,0
10595,Taken,2,27.0,8,19,7,Graduate,0,Rp 180558000,69,0,0,2013-08-07,0
4609,Taken,3,51.0,26,14,6,Postgraduate,0,Rp 346230000,486,1,0,2014-11-01,0
5010,Single,2,29.0,7,72,8,Graduate,0,Rp 150048000,34,1,0,2014-02-02,0
4427,Single,1,22.0,33,56,6,Undergraduate,1,Rp 499542000,1365,0,1,2012-09-18,3
11148,Taken,3,42.0,5,85,8,Graduate,0,Rp 133680000,13,1,0,2013-05-19,0
1168,Taken,2,39.0,25,62,2,Postgraduate,0,Rp 432954000,1401,0,0,2012-10-29,0
9595,Taken,2,56.0,18,1,3,Graduate,1,Rp 385560000,1574,0,0,2013-11-01,0
10163,Single,1,33.0,28,28,4,Postgraduate,1,Rp 496398000,1323,0,0,2013-10-09,0
2886,Single,2,46.0,42,70,6,Postgraduate,0,Rp 445740000,1217,1,0,2013-12-08,1
6710,Single,4,66.0,9,84,6,Postgraduate,0,Rp 349302000,103,3,0,2012-11-17,0
5316,Taken,2,41.0,9,89,7,Postgraduate,0,Rp 126144000,84,0,0,2013-04-07,0
9029,Taken,2,45.0,25,73,1,Postgraduate,0,Rp 420696000,1536,0,0,2013-01-26,0
521,Taken,3,32.0,26,42,7,Graduate,0,Rp 324036000,581,1,0,2012-09-18,0
1459,Taken,3,51.0,19,16,3,Postgraduate,0,Rp 414378000,928,1,0,2012-07-11,0
10241,Single,1,42.0,5,16,6,Undergraduate,0,Rp 68688000,14,0,0,2013-12-15,0
1630,Single,2,38.0,19,56,4,Graduate,0,Rp 370950000,424,1,0,2013-07-08,0
3254,Taken,3,46.0,19,65,2,Graduate,0,Rp 425316000,960,1,0,2013-10-14,0
9064,Taken,2,35.0,26,10,4,Graduate,1,Rp 414654000,1555,0,0,2012-09-11,1
3678,Single,3,44.0,37,13,7,Graduate,1,Rp 361248000,656,2,0,2012-07-10,1
4227,Taken,4,49.0,11,78,5,Postgraduate,0,Rp 197334000,55,2,0,2013-06-09,0
9467,Single,2,33.0,6,51,6,Graduate,0,Rp 208428000,20,1,0,2014-11-05,0
8486,Taken,3,46.0,26,27,10,Postgraduate,0,Rp 183228000,367,1,0,2012-01-10,0
2186,Taken,2,40.0,27,30,2,Undergraduate,1,Rp 493956000,2257,0,0,2014-10-03,2
3286,Single,2,50.0,9,71,6,Postgraduate,0,Rp 159852000,42,1,0,2014-01-03,0
8602,Single,2,53.0,33,97,4,Graduate,0,Rp 419592000,1049,1,0,2013-12-06,0
3722,Single,3,45.0,9,83,6,Graduate,0,Rp 267018000,48,2,0,2014-04-16,0
6715,Single,2,69.0,31,3,6,Postgraduate,0,Rp 361200000,685,1,0,2013-02-01,0
4796,Single,2,65.0,6,71,2,Graduate,0,Rp 297828000,39,1,0,2014-04-19,0
9612,Single,1,30.0,6,3,7,Undergraduate,0,Rp 142980000,43,0,0,2014-07-02,0
3766,Single,1,58.0,30,15,9,Postgraduate,1,Rp 198306000,835,0,0,2012-08-16,0
1399,Taken,2,59.0,23,52,1,Graduate,0,Rp 437430000,1515,0,0,2014-01-21,0
1570,Taken,3,66.0,33,8,4,Postgraduate,0,Rp 418212000,1039,1,0,2013-02-19,0
3426,Single,2,42.0,31,89,8,Graduate,0,Rp 421800000,1596,1,0,2013-07-15,0
3074,Taken,2,33.0,23,66,6,Postgraduate,1,Rp 423858000,1828,0,0,2012-10-15,0
8341,Taken,3,48.0,7,22,7,Postgraduate,1,Rp 182376000,34,1,0,2014-04-30,2
5180,Single,2,49.0,14,56,7,Postgraduate,0,Rp 303696000,149,1,0,2014-04-18,0
6461,Single,2,48.0,28,74,2,Postgraduate,0,Rp 376632000,946,1,0,2013-05-19,1
7679,Single,1,32.0,7,48,3,Postgraduate,0,Rp 181788000,28,0,0,2014-05-19,0
10702,Single,2,33.0,24,67,7,Graduate,0,Rp 314478000,450,1,0,2012-03-11,0
7505,Taken,4,60.0,6,24,4,Postgraduate,0,Rp 264930000,46,2,0,2014-01-19,0
5113,Single,1,46.0,21,67,2,Postgraduate,1,Rp 521874000,1702,0,0,2013-07-11,2
10858,Taken,4,42.0,34,38,5,Graduate,0,Rp 459192000,820,2,0,2013-09-09,0
2961,Taken,3,35.0,21,86,6,Graduate,0,Rp 252486000,382,1,0,2013-02-26,2
2747,Taken,2,29.0,24,90,3,Postgraduate,0,Rp 405276000,2126,0,0,2012-08-31,0
3010,Taken,2,28.0,24,87,1,Postgraduate,0,Rp 530520000,2069,0,0,2014-02-05,3
5790,Taken,3,32.0,9,62,8,Graduate,0,Rp 186948000,72,1,0,2013-01-27,0
6892,Single,2,49.0,38,23,8,Graduate,0,Rp 370026000,732,1,0,2014-03-06,1
1743,Single,1,43.0,13,99,1,Graduate,0,Rp 418314000,801,0,0,2014-05-26,0
3578,Single,2,68.0,15,29,6,Graduate,0,Rp 294960000,236,1,0,2013-10-20,0
8462,Taken,3,39.0,6,52,6,Undergraduate,0,Rp 149292000,80,1,0,2012-09-09,2
5558,Single,1,63.0,19,90,1,Postgraduate,0,Rp 545598000,1685,0,0,2014-03-31,1
4619,Single,1,72.0,54,9,1,Postgraduate,0,Rp 682404000,277,0,0,2014-05-28,0
8780,Taken,3,67.0,21,71,3,Postgraduate,0,Rp 355752000,507,1,0,2013-06-13,0
10789,Taken,4,53.0,9,13,7,Postgraduate,0,Rp 274554000,68,2,0,2013-02-23,0
10779,Single,1,34.0,6,16,7,Graduate,0,Rp 132888000,49,0,0,2014-04-13,0
5896,Taken,2,30.0,19,94,2,Postgraduate,0,Rp 440370000,397,0,0,2014-03-18,0
2337,Single,2,46.0,12,77,6,Graduate,0,Rp 178914000,39,1,0,2013-10-24,0
10951,Taken,3,49.0,17,20,4,Graduate,0,Rp 274128000,306,1,0,2014-01-25,1
544,Taken,2,63.0,17,51,1,Graduate,0,Rp 376920000,976,0,0,2013-11-05,0
17,Taken,3,46.0,34,81,5,Postgraduate,0,Rp 362946000,1028,1,0,2013-06-09,0
10680,Taken,3,31.0,10,71,7,Graduate,0,Rp 199410000,70,1,0,2014-05-02,0
3265,Taken,2,58.0,6,36,6,Graduate,0,Rp 214206000,46,0,0,2013-03-19,0
5623,Taken,3,37.0,6,95,7,Postgraduate,0,Rp 189210000,51,1,0,2013-09-26,2
5832,Taken,2,57.0,24,32,0,Undergraduate,0,Rp 555336000,1263,0,0,2014-04-20,0
5544,Single,2,47.0,29,32,5,Graduate,0,Rp 404304000,1490,1,0,2012-10-11,1
6417,Taken,2,46.0,28,85,2,Postgraduate,0,Rp 483438000,1564,0,0,2012-10-14,0
5831,Taken,3,50.0,23,93,8,Graduate,1,Rp 467220000,1815,1,0,2012-08-22,1
7101,Single,2,54.0,41,24,8,Postgraduate,0,Rp 313668000,1198,1,0,2013-01-25,0
10176,Single,2,49.0,27,44,8,Graduate,1,Rp 342642000,416,1,0,2012-08-24,2
2326,Taken,2,27.0,7,15,6,Graduate,0,Rp 113574000,85,0,0,2013-02-16,0
4385,Single,2,36.0,11,82,6,Postgraduate,0,Rp 216228000,47,1,0,2013-05-31,0
2929,Single,1,41.0,10,27,7,Graduate,0,Rp 121080000,137,0,0,2013-02-20,0
10686,Taken,4,52.0,5,72,7,Postgraduate,0,Rp 205380000,21,2,0,2012-12-26,0
2546,Single,2,40.0,7,7,3,Undergraduate,0,Rp 191268000,70,1,0,2014-06-22,0
3283,Taken,3,45.0,28,57,3,Undergraduate,0,Rp 425592000,909,1,0,2014-01-19,0
3138,Single,1,61.0,29,84,4,Graduate,1,Rp 547494000,1676,0,0,2012-10-20,3
4994,Single,1,74.0,33,53,3,Postgraduate,0,Rp 465588000,1735,0,0,2013-01-10,1
7966,Single,3,58.0,41,48,5,Graduate,0,Rp 485892000,1191,2,1,2013-08-01,0
3112,Taken,3,40.0,6,2,5,Postgraduate,0,Rp 136206000,24,1,0,2013-05-09,0
10872,Taken,3,48.0,24,65,8,Postgraduate,0,Rp 331272000,1182,1,0,2012-11-23,2
2181,Taken,2,47.0,17,45,2,Graduate,0,Rp 423702000,1280,0,0,2013-06-23,0
1867,Single,1,60.0,28,42,5,Graduate,1,Rp 389094000,1336,0,0,2012-11-13,0
1518,Taken,4,52.0,33,29,7,Postgraduate,0,Rp 376164000,749,2,0,2013-06-17,0
5734,Taken,4,43.0,9,83,5,Postgraduate,0,Rp 371502000,91,2,0,2013-11-20,0
2878,Taken,3,70.0,19,93,3,Postgraduate,0,Rp 404832000,414,1,0,2013-09-28,0
1458,Taken,3,35.0,12,40,6,Postgraduate,0,Rp 126354000,44,1,0,2014-07-01,0
7007,Taken,4,49.0,11,47,7,Postgraduate,0,Rp 177258000,63,2,0,2014-01-04,0
6200,Taken,3,66.0,29,50,3,Graduate,0,Rp 455418000,901,1,0,2013-08-04,0
1403,Taken,4,42.0,7,40,7,Undergraduate,0,Rp 209904000,38,2,0,2012-06-09,0
4827,Single,2,61.0,24,3,4,Postgraduate,1,Rp 329988000,455,1,0,2013-10-03,0
6250,Single,2,68.0,35,62,8,Postgraduate,1,Rp 326136000,775,1,0,2012-11-19,0
9291,Taken,3,58.0,4,25,5,Postgraduate,0,Rp 205452000,15,1,0,2014-03-23,0
2478,Taken,3,44.0,7,48,4,Graduate,0,Rp 152460000,38,1,0,2013-08-31,0
1139,Taken,2,33.0,27,56,2,Postgraduate,1,Rp 440136000,1512,0,0,2014-06-02,3
5138,Taken,3,67.0,6,68,8,Graduate,0,Rp 169920000,43,1,0,2013-01-14,0
5393,Single,2,40.0,6,64,7,Graduate,0,Rp 142578000,42,1,0,2012-07-08,0
10413,Taken,2,33.0,27,67,1,Graduate,0,Rp 435420000,1089,0,0,2014-04-25,0
5015,Taken,3,41.0,11,94,7,Postgraduate,0,Rp 207174000,162,1,0,2012-09-14,0
10868,Single,1,66.0,22,82,3,Graduate,0,Rp 424752000,1272,0,0,2013-06-02,0
10676,Taken,2,35.0,23,3,2,Graduate,1,Rp 379266000,1173,0,0,2012-02-11,0
2495,Taken,3,43.0,26,24,1,Postgraduate,0,Rp 503346000,816,1,0,2014-06-20,0
7842,Single,3,49.0,12,54,8,Graduate,0,Rp 216390000,74,2,0,2013-03-31,0
9955,Taken,3,63.0,12,20,7,Graduate,0,Rp 239388000,134,1,0,2013-12-02,0
6663,Single,1,77.0,12,96,5,Postgraduate,0,Rp 306846000,157,0,0,2013-08-07,0
2162,Taken,3,41.0,21,19,3,Graduate,0,Rp 341634000,561,1,0,2013-09-18,0
3434,Single,1,66.0,23,60,1,Graduate,0,Rp 485232000,1336,0,0,2014-12-05,0
7919,Taken,2,41.0,33,2,8,Postgraduate,1,Rp 434010000,2092,0,0,2012-08-13,0
5626,Single,1,53.0,20,13,4,Postgraduate,0,Rp 370788000,463,0,0,2013-11-23,0
6428,Single,1,67.0,18,37,0,Postgraduate,0,Rp 461052000,1130,0,0,2014-03-05,0
8514,Taken,3,41.0,6,59,6,Graduate,0,Rp 176868000,20,1,0,2014-01-17,0
10448,Single,2,61.0,23,55,7,Graduate,0,Rp 281988000,377,1,0,2012-10-22,2
2109,Single,1,27.0,34,60,2,Graduate,1,Rp 581058000,1544,0,0,2013-04-23,1
7530,Single,3,67.0,12,48,4,Postgraduate,0,Rp 339306000,138,2,0,2014-07-05,0
8925,Taken,3,52.0,34,38,5,Postgraduate,0,Rp 420318000,1012,1,0,2013-03-07,0
3009,Single,1,55.0,20,8,6,Postgraduate,1,Rp 430020000,1766,0,0,2013-09-07,3
6355,Taken,4,39.0,11,19,3,Graduate,0,Rp 266154000,45,2,0,2014-06-17,0
3517,Single,3,65.0,13,32,9,Graduate,1,Rp 245322000,161,2,0,2013-06-05,0
